1.000000e-13	19.377255	7.655172	6.473214	11	20	
6.000000e-13	40.313641	18.980550	13.312500	11	20	
1.100000e-12	50.642876	29.611399	17.232143	11	20	
1.600000e-12	57.477208	45.738636	18.857143	10	20	
2.100000e-12	63.454450	63.526971	21.517857	11	20	
2.600000e-12	69.331568	82.913326	23.383929	11	20	
3.100000e-12	73.460157	87.142340	24.651786	11	20	
3.600000e-12	74.689222	89.859300	26.017857	11	20	
4.100000e-12	77.746592	93.845625	25.968750	11	20	
4.600000e-12	82.032596	94.185107	27.638393	11	20	
